,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
196,M,20,0,202500.0,2,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,6,101250.0,36.0,2.0,5,2.5
197,M,30,1,360000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Civil marriage,3.0,6,120000.0,49.0,2.0,8,2.6666666666666665
198,F,30,2,225000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Married,4.0,14,56250.0,26.0,1.0,6,1.5
199,F,40,2,360000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,4.0,1,90000.0,11.0,2.0,8,2.0
200,M,40,0,202500.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,5,101250.0,3.0,1.0,5,2.5
201,F,30,0,225000.0,2,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,10,112500.0,10.0,1.0,6,3.0
202,F,30,0,135000.0,0,Higher education,House / apartment,Core staff,1,0,1,Married,2.0,12,67500.0,8.0,1.0,3,1.5
203,M,30,0,360000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,11,180000.0,41.0,2.0,8,4.0
204,M,40,0,382500.0,0,Secondary / secondary special,Municipal apartment,Managers,1,0,1,Married,2.0,3,191250.0,46.0,1.0,8,4.0
205,F,40,0,171000.0,1,Secondary / secondary special,Rented apartment,Laborers,3,0,0,Single / not married,1.0,1,171000.0,28.0,2.0,5,5.0
206,M,30,0,292500.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,2.0,7,146250.0,48.0,1.0,7,3.5
207,F,30,0,144000.0,1,Secondary / secondary special,House / apartment,HR staff,1,0,0,Widow,1.0,3,144000.0,6.0,2.0,4,4.0
208,F,30,2,112500.0,0,Higher education,House / apartment,Core staff,1,1,0,Married,4.0,7,28125.0,3.0,0.0,3,0.75
209,F,50,0,81000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,40500.0,18.0,2.0,2,1.0
210,F,40,1,225000.0,2,Higher education,House / apartment,Core staff,1,0,0,Separated,2.0,4,112500.0,-0.0,1.0,6,3.0
211,F,40,0,315000.0,1,Higher education,House / apartment,Accountants,1,0,1,Separated,1.0,6,315000.0,52.0,2.0,8,8.0
212,M,40,1,427500.0,2,Higher education,House / apartment,Managers,1,0,0,Married,3.0,0,142500.0,3.0,1.0,8,2.6666666666666665
213,F,30,0,78750.0,0,Secondary / secondary special,With parents,Security staff,2,0,1,Married,2.0,5,39375.0,13.0,2.0,2,1.0
214,F,60,0,67500.0,0,Higher education,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,67500.0,30.0,0.0,1,1.0
215,F,60,0,121500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,5,60750.0,13.0,2.0,3,1.5
216,F,40,0,144000.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,1,Single / not married,1.0,20,144000.0,42.0,2.0,4,4.0
217,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,45.0,1.0,3,1.5
218,F,50,0,94500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,47250.0,41.0,0.0,2,1.0
219,F,40,0,562500.0,1,Higher education,House / apartment,Managers,1,0,1,Married,2.0,7,281250.0,12.0,0.0,10,5.0
220,F,60,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,90000.0,32.0,1.0,2,2.0
221,F,30,1,72000.0,0,Higher education,House / apartment,Accountants,1,1,0,Married,3.0,5,24000.0,43.0,2.0,1,0.3333333333333333
222,M,40,0,144000.0,1,Secondary / secondary special,House / apartment,Security staff,2,0,0,Civil marriage,2.0,5,72000.0,11.0,2.0,4,2.0
223,F,50,0,202500.0,1,Secondary / secondary special,Municipal apartment,Accountants,1,0,0,Married,2.0,3,101250.0,17.0,2.0,5,2.5
224,F,40,0,270000.0,0,Higher education,House / apartment,Managers,1,0,1,Married,2.0,15,135000.0,28.0,2.0,7,3.5
225,M,30,1,180000.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Married,3.0,12,60000.0,12.0,1.0,5,1.6666666666666667
226,F,30,2,315000.0,2,Higher education,With parents,Managers,1,0,0,Married,4.0,3,78750.0,50.0,2.0,8,2.0
227,M,50,0,180000.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,8,90000.0,49.0,1.0,5,2.5
228,M,20,0,292500.0,1,Higher education,Rented apartment,Sales staff,2,0,0,Single / not married,1.0,3,292500.0,7.0,0.0,7,7.0
229,F,50,0,90000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,51.0,2.0,2,1.0
230,F,40,0,103500.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Married,2.0,30,51750.0,37.0,2.0,2,1.0
231,F,60,0,67500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,33750.0,19.0,2.0,1,0.5
232,F,30,0,225000.0,2,Higher education,House / apartment,Sales staff,2,0,0,Civil marriage,2.0,1,112500.0,17.0,0.0,6,3.0
233,M,40,0,112500.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,21,56250.0,27.0,1.0,3,1.5
234,M,50,0,450000.0,2,Secondary / secondary special,House / apartment,Drivers,2,1,0,Married,2.0,2,225000.0,59.0,1.0,8,4.0
235,M,40,0,247500.0,1,Higher education,House / apartment,Core staff,1,0,0,Civil marriage,2.0,1,123750.0,11.0,1.0,7,3.5
236,M,40,0,247500.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,3,123750.0,20.0,1.0,7,3.5
237,F,30,0,112500.0,0,Secondary / secondary special,House / apartment,State servant,1,0,1,Married,2.0,18,56250.0,27.0,2.0,3,1.5
238,M,40,0,225000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,0,112500.0,29.0,2.0,6,3.0
239,F,30,1,270000.0,2,Higher education,House / apartment,Sales staff,2,1,0,Separated,2.0,0,135000.0,37.0,2.0,7,3.5
240,M,30,0,382500.0,1,Higher education,Office apartment,State servant,1,0,0,Married,2.0,11,191250.0,3.0,1.0,8,4.0
241,M,30,2,202500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,4.0,8,50625.0,18.0,1.0,5,1.25
242,F,30,2,180000.0,0,Secondary / secondary special,House / apartment,Accountants,1,0,1,Married,4.0,3,45000.0,6.0,2.0,5,1.25
243,F,40,0,112500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,1.0,2,112500.0,13.0,2.0,3,3.0
244,M,40,1,99000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,2.0,14,49500.0,1.0,1.0,2,1.0
245,F,30,1,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,9,52500.0,23.0,0.0,5,1.6666666666666667
246,F,50,0,202500.0,2,Higher education,House / apartment,Accountants,1,0,0,Married,2.0,20,101250.0,43.0,1.0,5,2.5
247,F,50,0,90000.0,1,Secondary / secondary special,House / apartment,Cleaning staff,3,1,0,Married,2.0,8,45000.0,28.0,2.0,2,1.0
248,M,30,2,157500.0,2,Higher education,With parents,Drivers,2,0,0,Married,4.0,1,39375.0,47.0,2.0,5,1.25
249,M,40,0,180000.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,2,90000.0,43.0,1.0,5,2.5
250,M,30,1,180000.0,1,Secondary / secondary special,Municipal apartment,High skill tech staff,1,0,0,Married,3.0,6,60000.0,11.0,1.0,5,1.6666666666666667
251,F,50,0,202500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,101250.0,14.0,2.0,5,2.5
252,F,30,1,90000.0,1,Incomplete higher,Rented apartment,Laborers,3,0,0,Married,3.0,9,30000.0,6.0,1.0,2,0.6666666666666666
253,F,50,0,225000.0,1,Higher education,House / apartment,Core staff,1,0,1,Single / not married,1.0,18,225000.0,22.0,2.0,6,6.0
254,F,20,0,126000.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,2.0,2,63000.0,32.0,2.0,3,1.5
255,F,30,1,180000.0,1,Higher education,House / apartment,High skill tech staff,1,1,0,Married,3.0,9,60000.0,5.0,1.0,5,1.6666666666666667
256,F,30,2,360000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,3.0,9,120000.0,25.0,2.0,8,2.6666666666666665
257,F,60,0,157500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,157500.0,17.0,1.0,5,5.0
258,F,40,0,315000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Separated,1.0,9,315000.0,18.0,0.0,8,8.0
259,F,30,1,270000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,12,90000.0,46.0,2.0,7,2.3333333333333335
260,F,30,1,180000.0,1,Higher education,House / apartment,Sales staff,2,0,0,Civil marriage,3.0,5,60000.0,41.0,1.0,5,1.6666666666666667
261,F,30,2,180000.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,4.0,18,45000.0,18.0,2.0,5,1.25
262,M,30,0,180000.0,0,Incomplete higher,House / apartment,Commercial associate,2,0,0,Married,2.0,6,90000.0,46.0,2.0,5,2.5
263,F,20,1,180000.0,0,Incomplete higher,With parents,Working,2,0,0,Married,3.0,7,60000.0,38.0,2.0,5,1.6666666666666667
264,F,60,0,81000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,40500.0,33.0,2.0,2,1.0
265,F,20,0,67500.0,0,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Civil marriage,2.0,3,33750.0,10.0,0.0,1,0.5
266,F,50,0,238500.0,1,Higher education,House / apartment,Sales staff,2,0,1,Married,2.0,8,119250.0,12.0,2.0,7,3.5
267,F,50,0,202500.0,2,Higher education,House / apartment,Pensioner,1,1,0,Widow,1.0,-1000,202500.0,39.0,2.0,5,5.0
268,F,60,0,630000.0,1,Higher education,House / apartment,Accountants,1,0,1,Separated,1.0,4,630000.0,41.0,2.0,10,10.0
269,F,30,0,405000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,1.0,5,405000.0,25.0,2.0,8,8.0
270,M,30,2,135000.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,4.0,4,33750.0,42.0,0.0,3,0.75
271,F,20,0,112500.0,1,Higher education,With parents,Core staff,1,0,1,Married,2.0,4,56250.0,11.0,2.0,3,1.5
272,F,60,0,67500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,33750.0,13.0,2.0,1,0.5
273,M,40,2,135000.0,1,Secondary / secondary special,With parents,Working,2,0,0,Married,4.0,1,33750.0,23.0,2.0,3,0.75
274,M,30,0,184500.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,0,92250.0,60.0,2.0,5,2.5
275,M,30,1,337500.0,1,Higher education,House / apartment,State servant,1,0,0,Married,3.0,9,112500.0,2.0,1.0,8,2.6666666666666665
276,F,50,0,67500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,67500.0,8.0,2.0,1,1.0
277,M,20,1,90000.0,1,Secondary / secondary special,With parents,Laborers,3,0,0,Married,3.0,0,30000.0,20.0,0.0,2,0.6666666666666666
278,F,30,0,180000.0,1,Higher education,House / apartment,Core staff,1,0,1,Married,2.0,19,90000.0,-0.0,1.0,5,2.5
279,M,50,0,112500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,35.0,1.0,3,1.5
280,F,60,0,112500.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,2.0,7,56250.0,44.0,1.0,3,1.5
281,F,60,0,76500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,38250.0,9.0,2.0,1,0.5
282,M,50,0,90000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,90000.0,5.0,2.0,2,2.0
283,M,30,0,252000.0,2,Higher education,House / apartment,Drivers,2,0,0,Married,2.0,7,126000.0,33.0,2.0,7,3.5
284,M,60,0,180000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,90000.0,22.0,2.0,5,2.5
285,F,40,0,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Widow,1.0,11,112500.0,3.0,0.0,3,3.0
286,M,30,1,562500.0,1,Incomplete higher,House / apartment,Working,2,0,1,Married,3.0,15,187500.0,35.0,2.0,10,3.3333333333333335
287,F,40,0,112500.0,0,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,2,56250.0,16.0,2.0,3,1.5
288,F,30,0,270000.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Single / not married,1.0,2,270000.0,53.0,2.0,7,7.0
289,M,30,3,90000.0,0,Secondary / secondary special,House / apartment,State servant,1,1,0,Married,5.0,1,18000.0,5.0,2.0,2,0.4
290,F,30,2,135000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,12,33750.0,16.0,2.0,3,0.75
291,F,30,0,157500.0,0,Higher education,House / apartment,Core staff,1,0,1,Married,2.0,2,78750.0,23.0,2.0,5,2.5
292,F,30,0,135000.0,0,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,5,67500.0,31.0,0.0,3,1.5
293,F,50,0,301500.0,2,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,150750.0,7.0,2.0,7,3.5
294,M,20,0,225000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,3,112500.0,20.0,1.0,6,3.0
295,F,50,0,135000.0,0,Higher education,With parents,IT staff,1,0,1,Separated,1.0,5,135000.0,42.0,2.0,3,3.0
296,M,20,0,247500.0,1,Incomplete higher,House / apartment,Managers,1,0,1,Separated,1.0,4,247500.0,9.0,2.0,7,7.0
297,F,20,0,270000.0,0,Secondary / secondary special,Office apartment,Sales staff,2,0,1,Civil marriage,2.0,2,135000.0,25.0,2.0,7,3.5
298,M,20,0,315000.0,2,Higher education,House / apartment,Sales staff,2,0,0,Married,2.0,3,157500.0,3.0,1.0,8,4.0
299,F,30,0,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,1,0,Married,2.0,5,67500.0,54.0,2.0,3,1.5
300,M,40,2,315000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,4.0,7,78750.0,48.0,2.0,8,2.0
301,M,30,0,180000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,4,90000.0,17.0,1.0,5,2.5
302,F,50,0,256500.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,0,Single / not married,1.0,1,256500.0,21.0,1.0,7,7.0
303,M,30,0,180000.0,2,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Married,2.0,2,90000.0,23.0,2.0,5,2.5
304,F,50,0,112500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,5.0,0.0,3,1.5
305,F,50,2,382500.0,0,Secondary / secondary special,House / apartment,Security staff,2,0,0,Married,4.0,13,95625.0,33.0,0.0,8,2.0
306,F,50,0,112500.0,1,Secondary / secondary special,Municipal apartment,Working,2,0,0,Married,2.0,10,56250.0,33.0,1.0,3,1.5
307,M,40,2,450000.0,2,Higher education,House / apartment,Managers,1,0,1,Married,4.0,11,112500.0,25.0,2.0,8,2.0
308,M,40,0,180000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,8,90000.0,9.0,1.0,5,2.5
309,F,40,0,247500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Civil marriage,2.0,13,123750.0,55.0,2.0,7,3.5
310,F,30,0,315000.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,9,157500.0,39.0,2.0,8,4.0
311,M,40,0,229500.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,1,Single / not married,1.0,3,229500.0,19.0,1.0,6,6.0
312,F,40,0,148500.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,2,74250.0,20.0,2.0,4,2.0
313,F,50,0,135000.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,23,67500.0,20.0,1.0,3,1.5
314,F,40,0,135000.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,15,67500.0,3.0,1.0,3,1.5
315,F,50,0,166500.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,10,83250.0,14.0,2.0,5,2.5
316,F,50,0,463500.0,2,Higher education,House / apartment,Managers,1,0,1,Married,2.0,11,231750.0,34.0,0.0,8,4.0
317,F,60,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,45000.0,14.0,2.0,2,1.0
318,F,60,0,157500.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Widow,1.0,5,157500.0,7.0,1.0,5,5.0
319,F,30,1,225000.0,0,Secondary / secondary special,House / apartment,Accountants,1,0,0,Civil marriage,3.0,1,75000.0,21.0,2.0,6,2.0
320,F,30,2,135000.0,1,Higher education,Municipal apartment,Sales staff,2,0,1,Civil marriage,4.0,3,33750.0,41.0,1.0,3,0.75
321,M,40,4,202500.0,1,Secondary / secondary special,House / apartment,Security staff,2,0,0,Married,6.0,7,33750.0,30.0,2.0,5,0.8333333333333334
322,M,40,1,202500.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,3.0,2,67500.0,15.0,2.0,5,1.6666666666666667
323,M,40,1,405000.0,2,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,3.0,2,135000.0,22.0,2.0,8,2.6666666666666665
324,M,50,0,135000.0,2,Secondary / secondary special,House / apartment,Low-skill Laborers,3,0,0,Married,2.0,8,67500.0,7.0,1.0,3,1.5
325,M,20,0,225000.0,2,Higher education,With parents,Working,2,0,1,Single / not married,1.0,1,225000.0,21.0,2.0,6,6.0
326,F,30,0,225000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Widow,1.0,1,225000.0,1.0,0.0,6,6.0
327,F,30,0,126000.0,0,Secondary / secondary special,Municipal apartment,Sales staff,2,0,1,Married,2.0,17,63000.0,45.0,2.0,3,1.5
328,M,30,1,270000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,4,90000.0,22.0,2.0,7,2.3333333333333335
329,F,30,0,90000.0,1,Secondary / secondary special,House / apartment,State servant,1,0,0,Separated,1.0,0,90000.0,14.0,2.0,2,2.0
330,F,50,0,270000.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,1,0,Separated,1.0,33,270000.0,18.0,2.0,7,7.0
331,M,40,0,157500.0,1,Higher education,House / apartment,Working,2,0,0,Married,2.0,1,78750.0,37.0,2.0,5,2.5
332,F,40,0,180000.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,29,90000.0,16.0,1.0,5,2.5
333,M,30,0,184500.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,0,92250.0,-0.0,1.0,5,2.5
334,F,40,1,270000.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,0,Separated,2.0,2,135000.0,60.0,2.0,7,3.5
335,F,50,0,99000.0,1,Higher education,House / apartment,Laborers,3,0,1,Married,2.0,22,49500.0,39.0,2.0,2,1.0
336,F,30,0,432000.0,2,Incomplete higher,House / apartment,Managers,1,1,0,Married,2.0,3,216000.0,31.0,0.0,8,4.0
337,M,50,0,180000.0,1,Secondary / secondary special,House / apartment,Security staff,2,0,1,Married,2.0,9,90000.0,11.0,0.0,5,2.5
338,F,60,0,247500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,123750.0,28.0,2.0,7,3.5
339,F,30,2,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,4.0,0,45000.0,37.0,2.0,5,1.25
340,F,40,0,117000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,5,58500.0,20.0,2.0,3,1.5
341,F,30,2,121500.0,2,Incomplete higher,House / apartment,Core staff,1,0,1,Married,4.0,0,30375.0,26.0,2.0,3,0.75
342,F,30,4,112500.0,2,Higher education,House / apartment,Core staff,1,0,0,Married,6.0,5,18750.0,12.0,0.0,3,0.5
343,F,50,0,90000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,36.0,2.0,2,1.0
344,F,50,0,99000.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,6,49500.0,33.0,2.0,2,1.0
345,F,40,0,180000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,90000.0,2.0,1.0,5,2.5
346,M,20,0,225000.0,0,Higher education,House / apartment,Working,2,0,1,Single / not married,1.0,4,225000.0,40.0,2.0,6,6.0
347,F,30,1,135000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,4,45000.0,6.0,1.0,3,1.0
348,M,20,0,180000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,4,90000.0,34.0,2.0,5,2.5
349,M,50,0,135000.0,0,Secondary / secondary special,House / apartment,Drivers,2,0,0,Civil marriage,2.0,2,67500.0,11.0,2.0,3,1.5
350,F,40,0,787500.0,1,Higher education,House / apartment,Managers,1,1,0,Married,2.0,3,393750.0,1.0,1.0,10,5.0
351,F,40,0,270000.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Married,2.0,27,135000.0,34.0,2.0,7,3.5
352,F,40,0,81000.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,2.0,1,40500.0,16.0,2.0,2,1.0
353,F,20,0,180000.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Civil marriage,2.0,5,90000.0,4.0,2.0,5,2.5
354,M,30,0,247500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,9,123750.0,44.0,2.0,7,3.5
355,F,20,0,225000.0,2,Higher education,With parents,Core staff,1,0,0,Single / not married,1.0,3,225000.0,24.0,2.0,6,6.0
356,M,40,0,234000.0,1,Secondary / secondary special,Rented apartment,Laborers,3,0,1,Married,2.0,3,117000.0,7.0,2.0,6,3.0
357,M,60,0,225000.0,2,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,112500.0,31.0,1.0,6,3.0
358,M,60,0,81000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,40500.0,33.0,2.0,2,1.0
359,F,20,1,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,3.0,8,45000.0,48.0,1.0,3,1.0
360,F,40,0,126000.0,1,Higher education,House / apartment,Managers,1,0,0,Separated,1.0,8,126000.0,12.0,2.0,3,3.0
361,M,30,2,225000.0,2,Secondary / secondary special,Rented apartment,Working,2,0,0,Married,4.0,14,56250.0,6.0,1.0,6,1.5
362,F,60,0,180000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,180000.0,9.0,0.0,5,5.0
