,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
251,0,50,0,202500.0,0,1,1,9,1,0,0,0,2.0,-1000,101250.0,14.0,2.0,5,2.5
252,0,30,1,90000.0,1,2,4,1,3,0,0,0,3.0,9,30000.0,6.0,1.0,2,0.6666666666666666
253,0,50,0,225000.0,1,0,1,5,1,0,1,3,1.0,18,225000.0,22.0,2.0,6,6.0
254,0,20,0,126000.0,2,1,1,5,1,0,0,0,2.0,2,63000.0,32.0,2.0,3,1.5
255,0,30,1,180000.0,1,0,1,4,1,1,0,0,3.0,9,60000.0,5.0,1.0,5,1.6666666666666667
256,0,30,2,360000.0,1,1,1,3,2,0,0,3,3.0,9,120000.0,25.0,2.0,8,2.6666666666666665
257,0,60,0,157500.0,1,1,1,9,1,0,0,4,1.0,-1000,157500.0,17.0,1.0,5,5.0
258,0,40,0,315000.0,1,1,1,1,3,0,0,2,1.0,9,315000.0,18.0,0.0,8,8.0
259,0,30,1,270000.0,2,1,1,1,3,0,0,0,3.0,12,90000.0,46.0,2.0,7,2.3333333333333335
260,0,30,1,180000.0,1,0,1,3,2,0,0,1,3.0,5,60000.0,41.0,1.0,5,1.6666666666666667
261,0,30,2,180000.0,1,1,1,5,1,0,1,0,4.0,18,45000.0,18.0,2.0,5,1.25
262,1,30,0,180000.0,0,2,1,0,2,0,0,0,2.0,6,90000.0,46.0,2.0,5,2.5
263,0,20,1,180000.0,0,2,2,10,2,0,0,0,3.0,7,60000.0,38.0,2.0,5,1.6666666666666667
264,0,60,0,81000.0,0,1,1,9,1,0,0,0,2.0,-1000,40500.0,33.0,2.0,2,1.0
265,0,20,0,67500.0,0,1,1,0,2,0,0,1,2.0,3,33750.0,10.0,0.0,1,0.5
266,0,50,0,238500.0,1,0,1,3,2,0,1,0,2.0,8,119250.0,12.0,2.0,7,3.5
267,0,50,0,202500.0,2,0,1,9,1,1,0,4,1.0,-1000,202500.0,39.0,2.0,5,5.0
268,0,60,0,630000.0,1,0,1,8,1,0,1,2,1.0,4,630000.0,41.0,2.0,10,10.0
269,0,30,0,405000.0,1,1,1,3,2,0,0,3,1.0,5,405000.0,25.0,2.0,8,8.0
270,1,30,2,135000.0,1,0,1,5,1,0,0,0,4.0,4,33750.0,42.0,0.0,3,0.75
271,0,20,0,112500.0,1,0,2,5,1,0,1,0,2.0,4,56250.0,11.0,2.0,3,1.5
272,0,60,0,67500.0,1,1,1,9,1,0,0,0,2.0,-1000,33750.0,13.0,2.0,1,0.5
273,1,40,2,135000.0,1,1,2,10,2,0,0,0,4.0,1,33750.0,23.0,2.0,3,0.75
274,1,30,0,184500.0,2,0,1,2,1,0,0,0,2.0,0,92250.0,60.0,2.0,5,2.5
275,1,30,1,337500.0,1,0,1,12,1,0,0,0,3.0,9,112500.0,2.0,1.0,8,2.6666666666666665
276,0,50,0,67500.0,0,1,1,9,1,0,0,2,1.0,-1000,67500.0,8.0,2.0,1,1.0
277,1,20,1,90000.0,1,1,2,1,3,0,0,0,3.0,0,30000.0,20.0,0.0,2,0.6666666666666666
278,0,30,0,180000.0,1,0,1,5,1,0,1,0,2.0,19,90000.0,-0.0,1.0,5,2.5
279,1,50,0,112500.0,2,1,1,9,1,0,0,0,2.0,-1000,56250.0,35.0,1.0,3,1.5
280,0,60,0,112500.0,1,1,1,16,2,0,0,0,2.0,7,56250.0,44.0,1.0,3,1.5
281,0,60,0,76500.0,1,1,1,9,1,0,0,0,2.0,-1000,38250.0,9.0,2.0,1,0.5
282,1,50,0,90000.0,0,1,1,9,1,0,0,3,1.0,-1000,90000.0,5.0,2.0,2,2.0
283,1,30,0,252000.0,2,0,1,6,2,0,0,0,2.0,7,126000.0,33.0,2.0,7,3.5
284,1,60,0,180000.0,2,1,1,9,1,0,0,1,2.0,-1000,90000.0,22.0,2.0,5,2.5
285,0,40,0,112500.0,1,1,1,1,3,0,1,4,1.0,11,112500.0,3.0,0.0,3,3.0
286,1,30,1,562500.0,1,2,1,10,2,0,1,0,3.0,15,187500.0,35.0,2.0,10,3.3333333333333335
287,0,40,0,112500.0,0,1,1,0,2,0,0,0,2.0,2,56250.0,16.0,2.0,3,1.5
288,0,30,0,270000.0,1,1,1,5,1,0,0,3,1.0,2,270000.0,53.0,2.0,7,7.0
289,1,30,3,90000.0,0,1,1,12,1,1,0,0,5.0,1,18000.0,5.0,2.0,2,0.4
290,0,30,2,135000.0,0,1,1,1,3,0,1,0,4.0,12,33750.0,16.0,2.0,3,0.75
291,0,30,0,157500.0,0,0,1,5,1,0,1,0,2.0,2,78750.0,23.0,2.0,5,2.5
292,0,30,0,135000.0,0,1,1,0,2,0,0,0,2.0,5,67500.0,31.0,0.0,3,1.5
293,0,50,0,301500.0,2,0,1,9,1,0,0,0,2.0,-1000,150750.0,7.0,2.0,7,3.5
294,1,20,0,225000.0,2,1,1,1,3,0,0,0,2.0,3,112500.0,20.0,1.0,6,3.0
295,0,50,0,135000.0,0,0,2,19,1,0,1,2,1.0,5,135000.0,42.0,2.0,3,3.0
296,1,20,0,247500.0,1,2,1,2,1,0,1,2,1.0,4,247500.0,9.0,2.0,7,7.0
297,0,20,0,270000.0,0,1,5,3,2,0,1,1,2.0,2,135000.0,25.0,2.0,7,3.5
298,1,20,0,315000.0,2,0,1,3,2,0,0,0,2.0,3,157500.0,3.0,1.0,8,4.0
299,0,30,0,135000.0,1,1,1,1,3,1,0,0,2.0,5,67500.0,54.0,2.0,3,1.5
300,1,40,2,315000.0,1,1,1,1,3,0,0,0,4.0,7,78750.0,48.0,2.0,8,2.0
301,1,30,0,180000.0,0,1,1,1,3,0,1,0,2.0,4,90000.0,17.0,1.0,5,2.5
302,0,50,0,256500.0,2,1,1,5,1,0,0,3,1.0,1,256500.0,21.0,1.0,7,7.0
303,1,30,0,180000.0,2,1,1,4,1,0,0,0,2.0,2,90000.0,23.0,2.0,5,2.5
304,0,50,0,112500.0,1,1,1,9,1,0,0,0,2.0,-1000,56250.0,5.0,0.0,3,1.5
305,0,50,2,382500.0,0,1,1,13,2,0,0,0,4.0,13,95625.0,33.0,0.0,8,2.0
306,0,50,0,112500.0,1,1,0,10,2,0,0,0,2.0,10,56250.0,33.0,1.0,3,1.5
307,1,40,2,450000.0,2,0,1,2,1,0,1,0,4.0,11,112500.0,25.0,2.0,8,2.0
308,1,40,0,180000.0,2,1,1,3,2,0,0,0,2.0,8,90000.0,9.0,1.0,5,2.5
309,0,40,0,247500.0,0,1,1,1,3,0,1,1,2.0,13,123750.0,55.0,2.0,7,3.5
310,0,30,0,315000.0,2,0,1,2,1,0,0,0,2.0,9,157500.0,39.0,2.0,8,4.0
311,1,40,0,229500.0,1,1,1,6,2,0,1,3,1.0,3,229500.0,19.0,1.0,6,6.0
312,0,40,0,148500.0,1,0,1,5,1,0,0,0,2.0,2,74250.0,20.0,2.0,4,2.0
313,0,50,0,135000.0,1,0,1,5,1,0,0,0,2.0,23,67500.0,20.0,1.0,3,1.5
314,0,40,0,135000.0,0,1,1,10,2,0,0,0,2.0,15,67500.0,3.0,1.0,3,1.5
315,0,50,0,166500.0,0,0,1,5,1,0,0,0,2.0,10,83250.0,14.0,2.0,5,2.5
316,0,50,0,463500.0,2,0,1,2,1,0,1,0,2.0,11,231750.0,34.0,0.0,8,4.0
317,0,60,0,90000.0,1,1,1,9,1,0,0,1,2.0,-1000,45000.0,14.0,2.0,2,1.0
318,0,60,0,157500.0,1,1,1,6,2,0,0,4,1.0,5,157500.0,7.0,1.0,5,5.0
319,0,30,1,225000.0,0,1,1,8,1,0,0,1,3.0,1,75000.0,21.0,2.0,6,2.0
320,0,30,2,135000.0,1,0,0,3,2,0,1,1,4.0,3,33750.0,41.0,1.0,3,0.75
321,1,40,4,202500.0,1,1,1,13,2,0,0,0,6.0,7,33750.0,30.0,2.0,5,0.8333333333333334
322,1,40,1,202500.0,1,1,1,6,2,0,0,0,3.0,2,67500.0,15.0,2.0,5,1.6666666666666667
323,1,40,1,405000.0,2,1,1,0,2,0,0,0,3.0,2,135000.0,22.0,2.0,8,2.6666666666666665
324,1,50,0,135000.0,2,1,1,20,3,0,0,0,2.0,8,67500.0,7.0,1.0,3,1.5
325,1,20,0,225000.0,2,0,2,10,2,0,1,3,1.0,1,225000.0,21.0,2.0,6,6.0
326,0,30,0,225000.0,1,1,1,3,2,0,0,4,1.0,1,225000.0,1.0,0.0,6,6.0
327,0,30,0,126000.0,0,1,0,3,2,0,1,0,2.0,17,63000.0,45.0,2.0,3,1.5
328,1,30,1,270000.0,2,1,1,1,3,0,0,0,3.0,4,90000.0,22.0,2.0,7,2.3333333333333335
329,0,30,0,90000.0,1,1,1,12,1,0,0,2,1.0,0,90000.0,14.0,2.0,2,2.0
330,0,50,0,270000.0,0,1,1,7,1,1,0,2,1.0,33,270000.0,18.0,2.0,7,7.0
331,1,40,0,157500.0,1,0,1,10,2,0,0,0,2.0,1,78750.0,37.0,2.0,5,2.5
332,0,40,0,180000.0,0,1,1,7,1,0,0,0,2.0,29,90000.0,16.0,1.0,5,2.5
333,1,30,0,184500.0,2,0,1,2,1,0,0,0,2.0,0,92250.0,-0.0,1.0,5,2.5
334,0,40,1,270000.0,0,1,1,5,1,0,0,2,2.0,2,135000.0,60.0,2.0,7,3.5
335,0,50,0,99000.0,1,0,1,1,3,0,1,0,2.0,22,49500.0,39.0,2.0,2,1.0
336,0,30,0,432000.0,2,2,1,2,1,1,0,0,2.0,3,216000.0,31.0,0.0,8,4.0
337,1,50,0,180000.0,1,1,1,13,2,0,1,0,2.0,9,90000.0,11.0,0.0,5,2.5
338,0,60,0,247500.0,1,1,1,9,1,0,0,0,2.0,-1000,123750.0,28.0,2.0,7,3.5
339,0,30,2,180000.0,1,1,1,1,3,0,0,0,4.0,0,45000.0,37.0,2.0,5,1.25
340,0,40,0,117000.0,2,1,1,3,2,0,0,0,2.0,5,58500.0,20.0,2.0,3,1.5
341,0,30,2,121500.0,2,2,1,5,1,0,1,0,4.0,0,30375.0,26.0,2.0,3,0.75
342,0,30,4,112500.0,2,0,1,5,1,0,0,0,6.0,5,18750.0,12.0,0.0,3,0.5
343,0,50,0,90000.0,2,1,1,9,1,0,0,0,2.0,-1000,45000.0,36.0,2.0,2,1.0
344,0,50,0,99000.0,2,1,1,10,2,0,0,0,2.0,6,49500.0,33.0,2.0,2,1.0
345,0,40,0,180000.0,1,1,1,9,1,0,0,0,2.0,-1000,90000.0,2.0,1.0,5,2.5
346,1,20,0,225000.0,0,0,1,10,2,0,1,3,1.0,4,225000.0,40.0,2.0,6,6.0
347,0,30,1,135000.0,0,1,1,1,3,0,0,0,3.0,4,45000.0,6.0,1.0,3,1.0
348,1,20,0,180000.0,2,1,1,1,3,0,0,0,2.0,4,90000.0,34.0,2.0,5,2.5
349,1,50,0,135000.0,0,1,1,6,2,0,0,1,2.0,2,67500.0,11.0,2.0,3,1.5
350,0,40,0,787500.0,1,0,1,2,1,1,0,0,2.0,3,393750.0,1.0,1.0,10,5.0
351,0,40,0,270000.0,1,1,1,4,1,0,0,0,2.0,27,135000.0,34.0,2.0,7,3.5
352,0,40,0,81000.0,1,1,1,16,2,0,0,0,2.0,1,40500.0,16.0,2.0,2,1.0
353,0,20,0,180000.0,0,1,1,7,1,0,1,1,2.0,5,90000.0,4.0,2.0,5,2.5
354,1,30,0,247500.0,2,1,1,1,3,0,1,0,2.0,9,123750.0,44.0,2.0,7,3.5
355,0,20,0,225000.0,2,0,2,5,1,0,0,3,1.0,3,225000.0,24.0,2.0,6,6.0
356,1,40,0,234000.0,1,1,4,1,3,0,1,0,2.0,3,117000.0,7.0,2.0,6,3.0
357,1,60,0,225000.0,2,0,1,9,1,0,0,0,2.0,-1000,112500.0,31.0,1.0,6,3.0
358,1,60,0,81000.0,2,1,1,9,1,0,0,0,2.0,-1000,40500.0,33.0,2.0,2,1.0
359,0,20,1,135000.0,1,1,1,1,3,0,1,0,3.0,8,45000.0,48.0,1.0,3,1.0
360,0,40,0,126000.0,1,0,1,2,1,0,0,2,1.0,8,126000.0,12.0,2.0,3,3.0
361,1,30,2,225000.0,2,1,4,10,2,0,0,0,4.0,14,56250.0,6.0,1.0,6,1.5
362,0,60,0,180000.0,0,1,1,9,1,0,0,4,1.0,-1000,180000.0,9.0,0.0,5,5.0
363,1,30,0,306000.0,1,0,1,8,1,0,1,0,2.0,7,153000.0,17.0,1.0,7,3.5
364,0,60,0,67500.0,0,1,1,9,1,0,0,4,1.0,-1000,67500.0,6.0,2.0,1,1.0
365,0,60,0,90000.0,1,1,1,9,1,0,0,0,2.0,-1000,45000.0,2.0,1.0,2,1.0
366,0,30,0,112500.0,1,1,1,12,1,1,1,0,2.0,12,56250.0,33.0,2.0,3,1.5
367,1,30,0,247500.0,2,1,1,1,3,0,1,0,2.0,20,123750.0,24.0,2.0,7,3.5
368,0,40,0,108000.0,1,1,1,1,3,0,0,2,1.0,4,108000.0,55.0,2.0,2,2.0
369,1,40,0,135000.0,2,1,1,1,3,0,0,0,2.0,10,67500.0,34.0,2.0,3,1.5
370,0,40,1,279000.0,2,0,1,2,1,0,1,1,3.0,10,93000.0,33.0,2.0,7,2.3333333333333335
371,0,50,0,112500.0,0,1,1,4,1,0,0,0,2.0,2,56250.0,27.0,2.0,3,1.5
372,1,50,0,405000.0,2,1,1,2,1,1,0,0,2.0,3,202500.0,25.0,1.0,8,4.0
373,0,40,1,450000.0,2,1,1,5,1,1,0,0,3.0,1,150000.0,49.0,2.0,8,2.6666666666666665
374,1,40,1,900000.0,2,0,1,4,1,0,0,1,3.0,6,300000.0,26.0,2.0,10,3.3333333333333335
375,0,50,0,270000.0,1,0,1,9,1,0,0,0,2.0,-1000,135000.0,22.0,2.0,7,3.5
376,1,40,1,148500.0,2,1,1,1,3,0,0,0,3.0,14,49500.0,14.0,2.0,4,1.3333333333333333
377,0,30,2,90000.0,1,0,1,10,2,0,0,0,4.0,1,22500.0,37.0,1.0,2,0.5
378,1,30,0,270000.0,1,0,1,0,2,0,0,2,1.0,6,270000.0,20.0,2.0,7,7.0
379,0,40,0,112500.0,1,1,1,10,2,0,1,0,2.0,4,56250.0,27.0,2.0,3,1.5
380,0,50,0,135000.0,1,0,1,5,1,0,0,0,2.0,33,67500.0,7.0,2.0,3,1.5
381,0,50,0,180000.0,1,1,1,2,1,0,0,0,2.0,20,90000.0,7.0,1.0,5,2.5
382,1,20,2,378000.0,1,0,1,13,2,1,0,0,4.0,3,94500.0,22.0,2.0,8,2.0
383,0,60,0,99000.0,1,1,1,9,1,0,0,4,1.0,-1000,99000.0,1.0,1.0,2,2.0
384,0,50,0,360000.0,2,0,1,5,1,0,0,2,1.0,5,360000.0,23.0,2.0,8,8.0
385,0,20,0,81000.0,1,1,1,20,3,0,0,1,2.0,3,40500.0,7.0,2.0,2,1.0
386,0,40,0,180000.0,2,2,1,4,1,1,0,0,2.0,8,90000.0,1.0,1.0,5,2.5
387,0,50,0,630000.0,1,0,1,2,1,0,0,0,2.0,12,315000.0,21.0,2.0,10,5.0
388,0,20,0,225000.0,2,0,1,0,2,0,0,0,2.0,2,112500.0,11.0,2.0,6,3.0
389,0,30,1,81000.0,0,1,1,16,2,0,0,0,3.0,3,27000.0,41.0,2.0,2,0.6666666666666666
390,0,50,1,90000.0,0,1,1,9,1,0,0,0,3.0,-1000,30000.0,-0.0,1.0,2,0.6666666666666666
391,1,40,2,225000.0,0,0,1,1,3,0,1,1,4.0,8,56250.0,7.0,2.0,6,1.5
392,1,30,2,112500.0,1,1,1,1,3,0,0,0,4.0,0,28125.0,51.0,2.0,3,0.75
393,0,20,1,202500.0,1,2,1,3,2,0,0,0,3.0,3,67500.0,53.0,2.0,5,1.6666666666666667
394,1,50,0,112500.0,2,1,1,10,2,0,1,0,2.0,1,56250.0,58.0,2.0,3,1.5
395,1,20,2,180000.0,0,1,1,1,3,1,0,0,4.0,6,45000.0,58.0,1.0,5,1.25
396,0,60,0,135000.0,1,1,1,9,1,0,0,4,1.0,-1000,135000.0,18.0,2.0,3,3.0
397,0,50,0,67500.0,1,1,1,9,1,0,0,0,2.0,-1000,33750.0,9.0,2.0,1,0.5
398,0,30,0,247500.0,1,0,1,16,2,0,0,3,1.0,7,247500.0,20.0,2.0,7,7.0
399,1,60,0,31500.0,1,1,1,9,1,0,0,0,2.0,-1000,15750.0,7.0,0.0,1,0.5
400,0,20,0,247500.0,1,1,1,16,2,0,0,0,2.0,1,123750.0,1.0,1.0,7,3.5
401,0,40,0,135000.0,1,0,1,12,1,0,0,0,2.0,7,67500.0,19.0,2.0,3,1.5
402,0,50,0,29250.0,2,1,1,9,1,0,0,0,2.0,-1000,14625.0,41.0,0.0,1,0.5
403,0,60,0,72000.0,1,1,1,9,1,0,0,0,2.0,-1000,36000.0,5.0,2.0,1,0.5
404,0,20,0,112500.0,1,0,1,5,1,0,1,1,2.0,0,56250.0,5.0,1.0,3,1.5
405,0,50,0,135000.0,0,1,1,4,1,0,0,0,2.0,10,67500.0,44.0,1.0,3,1.5
406,0,60,0,270000.0,1,0,1,9,1,0,0,0,2.0,-1000,135000.0,3.0,1.0,7,3.5
407,1,50,0,202500.0,1,0,1,9,1,0,0,0,2.0,-1000,101250.0,18.0,2.0,5,2.5
408,0,40,0,135000.0,1,3,1,1,3,0,0,1,2.0,2,67500.0,27.0,2.0,3,1.5
409,0,30,1,157500.0,0,0,1,8,1,0,0,0,3.0,7,52500.0,19.0,0.0,5,1.6666666666666667
410,0,40,3,180000.0,1,0,1,5,1,0,0,0,5.0,20,36000.0,7.0,2.0,5,1.0
411,1,50,0,202500.0,2,1,1,9,1,0,0,0,2.0,-1000,101250.0,27.0,2.0,5,2.5
412,0,30,1,166500.0,1,1,1,10,2,1,0,1,3.0,4,55500.0,34.0,2.0,5,1.6666666666666667
413,1,50,0,94500.0,2,1,1,9,1,0,0,0,2.0,-1000,47250.0,10.0,0.0,2,1.0
414,0,30,0,247500.0,2,1,2,3,2,0,0,3,1.0,0,247500.0,58.0,0.0,7,7.0
415,0,60,0,180000.0,0,1,1,10,2,0,0,4,1.0,11,180000.0,17.0,2.0,5,5.0
416,1,40,1,225000.0,0,1,2,6,2,0,0,0,3.0,5,75000.0,21.0,2.0,6,2.0
417,0,30,0,225000.0,0,1,2,7,1,0,0,0,2.0,0,112500.0,29.0,1.0,6,3.0
418,1,30,0,157500.0,0,1,1,13,2,0,0,1,2.0,0,78750.0,17.0,2.0,5,2.5
419,1,50,0,135000.0,2,1,1,20,3,0,0,0,2.0,8,67500.0,7.0,1.0,3,1.5
420,1,30,0,180000.0,2,0,2,1,3,0,0,0,2.0,4,90000.0,6.0,1.0,5,2.5
421,0,20,0,180000.0,1,1,1,10,2,0,0,0,2.0,3,90000.0,16.0,2.0,5,2.5
422,1,30,2,135000.0,0,1,1,1,3,0,0,0,4.0,1,33750.0,25.0,1.0,3,0.75
423,1,40,2,148500.0,1,1,0,1,3,0,1,0,4.0,12,37125.0,-0.0,0.0,4,1.0
424,0,20,1,112500.0,1,1,1,3,2,0,1,0,3.0,5,37500.0,26.0,2.0,3,1.0
425,0,50,0,135000.0,1,1,1,9,1,0,0,0,2.0,-1000,67500.0,15.0,1.0,3,1.5
426,0,40,0,90000.0,1,0,1,16,2,0,0,0,2.0,10,45000.0,18.0,2.0,2,1.0
427,1,50,0,270000.0,1,1,1,1,3,0,0,0,2.0,8,135000.0,30.0,0.0,7,3.5
428,1,50,2,112500.0,1,1,1,1,3,0,0,0,4.0,27,28125.0,1.0,0.0,3,0.75
429,0,50,0,135000.0,1,1,1,9,1,0,0,0,2.0,-1000,67500.0,28.0,2.0,3,1.5
430,0,40,0,139500.0,2,2,1,4,1,0,0,0,2.0,5,69750.0,33.0,0.0,3,1.5
431,0,30,1,135000.0,0,1,2,3,2,0,0,0,3.0,3,45000.0,29.0,2.0,3,1.0
432,1,40,0,270000.0,1,1,2,1,3,0,1,0,2.0,7,135000.0,34.0,0.0,7,3.5
433,1,40,0,225000.0,0,1,1,6,2,0,1,0,2.0,0,112500.0,19.0,2.0,6,3.0
434,0,40,0,121500.0,1,1,1,5,1,0,0,0,2.0,8,60750.0,11.0,2.0,3,1.5
435,0,50,0,225000.0,1,1,1,9,1,0,0,0,2.0,-1000,112500.0,31.0,2.0,6,3.0
436,1,30,0,225000.0,0,0,1,3,2,1,0,0,2.0,4,112500.0,18.0,2.0,6,3.0
437,1,30,1,135000.0,1,0,1,1,3,0,0,0,3.0,2,45000.0,18.0,0.0,3,1.0
438,1,30,0,360000.0,1,0,1,2,1,0,1,1,2.0,8,180000.0,55.0,1.0,8,4.0
439,0,50,0,112500.0,1,1,1,9,1,0,0,3,1.0,-1000,112500.0,42.0,2.0,3,3.0
440,0,60,0,112500.0,0,1,1,9,1,0,0,0,2.0,-1000,56250.0,9.0,2.0,3,1.5
441,1,30,1,157500.0,2,0,1,12,1,0,0,0,3.0,6,52500.0,17.0,2.0,5,1.6666666666666667
442,1,30,0,337500.0,1,0,1,2,1,0,0,0,2.0,14,168750.0,43.0,2.0,8,4.0
443,0,30,1,315000.0,2,2,1,5,1,0,0,3,2.0,5,157500.0,1.0,0.0,8,4.0
444,1,20,0,121500.0,0,1,1,1,3,0,0,0,2.0,1,60750.0,47.0,0.0,3,1.5
445,0,30,1,67500.0,1,0,1,4,1,0,1,0,3.0,14,22500.0,1.0,1.0,1,0.3333333333333333
446,0,60,0,108000.0,0,1,1,9,1,0,0,4,1.0,-1000,108000.0,32.0,2.0,2,2.0
447,0,50,0,144000.0,0,1,1,9,1,0,0,2,1.0,-1000,144000.0,28.0,2.0,4,4.0
448,1,20,2,225000.0,1,0,2,4,1,0,0,0,4.0,4,56250.0,38.0,1.0,6,1.5
449,0,50,0,121500.0,1,1,1,9,1,0,0,4,1.0,-1000,121500.0,34.0,0.0,3,3.0
450,1,40,0,157500.0,1,1,1,12,1,0,1,0,2.0,8,78750.0,32.0,2.0,5,2.5
451,0,40,0,270000.0,2,1,1,1,3,0,0,0,2.0,23,135000.0,3.0,1.0,7,3.5
452,0,30,1,180000.0,2,0,1,3,2,0,0,3,2.0,8,90000.0,60.0,2.0,5,2.5
453,0,50,0,45000.0,1,1,1,9,1,0,0,0,2.0,-1000,22500.0,15.0,2.0,1,0.5
454,0,50,0,180000.0,0,1,0,1,3,0,0,1,2.0,0,90000.0,21.0,2.0,5,2.5
455,0,40,0,135000.0,0,2,1,8,1,0,0,3,1.0,0,135000.0,37.0,2.0,3,3.0
456,0,50,0,81000.0,2,1,1,15,2,0,0,0,2.0,20,40500.0,30.0,2.0,2,1.0
457,0,20,1,112500.0,2,0,1,5,1,1,0,1,3.0,8,37500.0,17.0,2.0,3,1.0
458,1,20,0,157500.0,2,1,1,1,3,0,0,0,2.0,4,78750.0,30.0,2.0,5,2.5
459,0,30,0,112500.0,0,0,2,4,1,0,1,3,1.0,0,112500.0,34.0,2.0,3,3.0
460,1,20,1,202500.0,1,0,1,5,1,0,0,0,3.0,6,67500.0,50.0,2.0,5,1.6666666666666667
461,1,20,0,211500.0,1,1,1,5,1,0,1,3,1.0,3,211500.0,32.0,2.0,6,6.0
462,0,30,2,112500.0,0,1,1,0,2,0,0,0,4.0,3,28125.0,10.0,1.0,3,0.75
463,0,20,0,157500.0,2,2,1,10,2,0,1,0,2.0,4,78750.0,10.0,1.0,5,2.5
464,0,60,0,247500.0,1,0,1,0,2,0,0,4,1.0,3,247500.0,14.0,2.0,7,7.0
465,0,40,0,202500.0,1,1,1,2,1,0,0,0,2.0,4,101250.0,7.0,2.0,5,2.5
466,1,20,1,193500.0,2,1,1,5,1,0,1,0,3.0,6,64500.0,41.0,2.0,5,1.6666666666666667
467,1,20,0,225000.0,1,1,1,6,2,0,0,0,2.0,3,112500.0,10.0,1.0,6,3.0
468,0,50,0,90000.0,1,0,1,1,3,0,0,3,1.0,12,90000.0,45.0,2.0,2,2.0
469,0,50,0,108000.0,0,1,1,1,3,0,0,0,2.0,3,54000.0,11.0,2.0,2,1.0
470,0,50,0,135000.0,1,1,1,1,3,0,0,0,2.0,31,67500.0,32.0,0.0,3,1.5
471,1,30,0,270000.0,1,1,1,5,1,0,0,0,2.0,5,135000.0,31.0,1.0,7,3.5
472,0,50,0,157500.0,1,1,1,9,1,0,0,3,1.0,-1000,157500.0,34.0,1.0,5,5.0
473,0,30,0,135000.0,0,1,1,3,2,0,1,3,1.0,1,135000.0,3.0,1.0,3,3.0
474,0,50,0,81000.0,1,0,1,4,1,0,0,4,1.0,18,81000.0,33.0,1.0,2,2.0
475,1,40,0,247500.0,1,0,1,6,2,0,1,0,2.0,2,123750.0,40.0,2.0,7,3.5
476,1,30,3,180000.0,0,1,1,1,3,0,0,0,5.0,9,36000.0,52.0,2.0,5,1.0
477,0,60,0,126000.0,2,1,1,9,1,0,0,0,2.0,-1000,63000.0,43.0,2.0,3,1.5
478,0,40,0,121500.0,1,1,1,5,1,0,0,0,2.0,8,60750.0,26.0,2.0,3,1.5
479,0,20,1,90000.0,1,0,1,5,1,1,0,0,3.0,3,30000.0,11.0,1.0,2,0.6666666666666666
480,0,30,1,180000.0,1,0,1,3,2,1,0,0,3.0,2,60000.0,46.0,1.0,5,1.6666666666666667
481,1,30,0,180000.0,0,1,1,1,3,0,0,0,2.0,12,90000.0,29.0,2.0,5,2.5
482,0,30,0,360000.0,1,0,1,2,1,1,1,0,2.0,11,180000.0,24.0,2.0,8,4.0
483,0,30,0,225000.0,1,0,2,8,1,0,0,0,2.0,0,112500.0,10.0,2.0,6,3.0
484,0,50,0,189000.0,1,2,1,9,1,0,0,4,1.0,-1000,189000.0,7.0,2.0,5,5.0
485,0,60,0,270000.0,1,0,1,2,1,0,0,3,1.0,9,270000.0,5.0,2.0,7,7.0
486,0,40,1,184500.0,2,1,1,2,1,0,0,0,3.0,3,61500.0,10.0,2.0,5,1.6666666666666667
487,1,30,0,270000.0,2,1,1,1,3,0,0,3,1.0,4,270000.0,7.0,0.0,7,7.0
488,0,20,0,103500.0,1,0,2,0,2,0,0,1,2.0,5,51750.0,43.0,2.0,2,1.0
489,0,30,0,112500.0,1,1,1,3,2,0,0,0,2.0,0,56250.0,4.0,2.0,3,1.5
490,1,40,0,427500.0,1,0,1,2,1,0,1,0,2.0,4,213750.0,48.0,2.0,8,4.0
491,1,40,1,270000.0,1,1,1,1,3,0,0,0,3.0,12,90000.0,11.0,2.0,7,2.3333333333333335
492,0,50,0,180000.0,1,1,1,1,3,0,0,0,2.0,7,90000.0,38.0,2.0,5,2.5
493,0,40,0,67500.0,1,1,1,9,1,1,0,3,1.0,-1000,67500.0,18.0,2.0,1,1.0
494,0,30,3,103500.0,1,1,1,10,2,0,1,0,5.0,13,20700.0,10.0,2.0,2,0.4
495,1,20,0,112500.0,1,1,1,10,2,0,0,1,2.0,5,56250.0,20.0,1.0,3,1.5
496,0,20,1,135000.0,0,1,1,1,3,0,0,1,3.0,3,45000.0,14.0,2.0,3,1.0
497,1,40,1,207000.0,1,1,2,12,1,0,0,0,3.0,3,69000.0,59.0,2.0,6,2.0
498,1,40,0,135000.0,1,0,1,1,3,1,0,0,2.0,0,67500.0,6.0,2.0,3,1.5
499,0,60,0,225000.0,1,1,1,9,1,0,0,0,2.0,-1000,112500.0,8.0,0.0,6,3.0
500,0,60,0,112500.0,1,1,1,9,1,0,0,4,1.0,-1000,112500.0,5.0,2.0,3,3.0
501,1,60,0,49500.0,1,1,1,9,1,0,0,1,2.0,-1000,24750.0,1.0,0.0,1,0.5
502,1,60,0,108000.0,1,1,1,9,1,0,0,0,2.0,-1000,54000.0,1.0,1.0,2,1.0
